Entity Name	Entity type	Gene Symbol	Sources	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
BAP1	gene	BAP1	oncokb	oncokb			Other																												
HIST1H2AL	gene	HIST1H2AL	oncokb	oncokb			Other																												
HIST1H2AC	gene	HIST1H2AC	oncokb	oncokb			Other																												
HIST1H2AM	gene	HIST1H2AM	oncokb	oncokb			Other																												
HIST1H2BG	gene	HIST1H2BG	oncokb	oncokb			Other																												
HIST1H2BC	gene	HIST1H2BC	oncokb	oncokb			Other																												
HIST1H2BO	gene	HIST1H2BO	oncokb	oncokb			Other																												
HIST1H3A	gene	HIST1H3A	oncokb	oncokb			Other																												
HIST1H3D	gene	HIST1H3D	oncokb	oncokb			Other																												
HIST1H3C	gene	HIST1H3C	oncokb	oncokb			Other																												
HIST1H3E	gene	HIST1H3E	oncokb	oncokb			Other																												
HIST1H3I	gene	HIST1H3I	oncokb	oncokb			Other																												
HIST1H3G	gene	HIST1H3G	oncokb	oncokb			Other																												
HIST1H3J	gene	HIST1H3J	oncokb	oncokb			Other																												
HIST1H3H	gene	HIST1H3H	oncokb	oncokb			Other																												
HIST1H3B	gene	HIST1H3B	oncokb	oncokb			Other																												
SPOP	gene	SPOP	oncokb	oncokb			Other																												
RAD54L	gene	RAD54L	oncokb	oncokb			Other																												
CUL3	gene	CUL3	oncokb	oncokb			Other																												
PPM1D	gene	PPM1D	oncokb	oncokb			Other																												
PIK3R3	gene	PIK3R3	oncokb	oncokb			Other																												
TP63	gene	TP63	oncokb	oncokb			Other																												
SOCS1	gene	SOCS1	oncokb	oncokb			Other																												
IRS2	gene	IRS2	oncokb	oncokb			Other																												
EED	gene	EED	oncokb	oncokb			Other																												
TNFRSF14	gene	TNFRSF14	oncokb	oncokb			Other																												
INPP4B	gene	INPP4B	oncokb	oncokb			Other																												
STK19	gene	STK19	oncokb	oncokb			Other																												
FUBP1	gene	FUBP1	oncokb	oncokb			Other																												
BCL10	gene	BCL10	oncokb	oncokb			Other																												
PHOX2B	gene	PHOX2B	oncokb	oncokb			Other																												
HIST1H3F	gene	HIST1H3F	oncokb	oncokb			Other																												
HIST1H2AG	gene	HIST1H2AG	oncokb	oncokb			Other																												
HIST1H2BJ	gene	HIST1H2BJ	oncokb	oncokb			Other																												
MGAM	gene	MGAM	oncokb	oncokb			Other																												
RPS6KA4	gene	RPS6KA4	oncokb	oncokb			Other																												
MAP3K14	gene	MAP3K14	oncokb	oncokb			Other																												
LATS1	gene	LATS1	oncokb	oncokb			Other																												
SMC3	gene	SMC3	oncokb	oncokb			Other																												
MAP3K13	gene	MAP3K13	oncokb	oncokb			Other																												
AURKB	gene	AURKB	oncokb	oncokb			Other																												
KLF4	gene	KLF4	oncokb	oncokb			Other																												
