Entity Name	Entity type	Gene Symbol	Sources	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
NFASC	gene	NFASC	HMF_fusions	HMF_fusions			Other																												
NFIA	gene	NFIA	HMF_fusions	HMF_fusions			Other																												
NFIX	gene	NFIX	HMF_fusions	HMF_fusions			Other																												
NIN	gene	NIN	HMF_fusions	HMF_fusions			Other																												
NONO	gene	NONO	HMF_fusions	HMF_fusions			Other																												
NPM	gene	NPM	HMF_fusions	HMF_fusions			Other																												
NPM1	gene	NPM1	HMF_fusions	HMF_fusions			Other																												
NSD1	gene	NSD1	HMF_fusions	HMF_fusions			Other																												
NTN1	gene	NTN1	HMF_fusions	HMF_fusions			Other																												
NUP107	gene	NUP107	HMF_fusions	HMF_fusions			Other																												
OMD	gene	OMD	HMF_fusions	HMF_fusions			Other																												
PAPSS1	gene	PAPSS1	HMF_fusions	HMF_fusions			Other																												
PAX3	gene	PAX3	HMF_fusions	HMF_fusions			Other																												
PAX5	gene	PAX5	HMF_fusions	HMF_fusions			Other																												
PAX7	gene	PAX7	HMF_fusions	HMF_fusions			Other																												
PAX8	gene	PAX8	HMF_fusions	HMF_fusions			Other																												
PCM1	gene	PCM1	HMF_fusions	HMF_fusions			Other																												
PDE4DIP	gene	PDE4DIP	HMF_fusions	HMF_fusions			Other																												
PLA2R1	gene	PLA2R1	HMF_fusions	HMF_fusions			Other																												
PLXND1	gene	PLXND1	HMF_fusions	HMF_fusions			Other																												
PML	gene	PML	HMF_fusions	HMF_fusions			Other																												
PPFIBP1	gene	PPFIBP1	HMF_fusions	HMF_fusions			Other																												
PPFIBP2	gene	PPFIBP2	HMF_fusions	HMF_fusions			Other																												
PRCC	gene	PRCC	HMF_fusions	HMF_fusions			Other																												
PRKAR1A	gene	PRKAR1A	HMF_fusions	HMF_fusions			Other																												
PRKG2	gene	PRKG2	HMF_fusions	HMF_fusions			Other																												
PTPRK	gene	PTPRK	HMF_fusions	HMF_fusions			Other																												
PTPRZ1	gene	PTPRZ1	HMF_fusions	HMF_fusions			Other																												
PVT1	gene	PVT1	HMF_fusions	HMF_fusions			Other																												
PWWP2A	gene	PWWP2A	HMF_fusions	HMF_fusions			Other																												
QKI	gene	QKI	HMF_fusions	HMF_fusions			Other																												
RABEP1	gene	RABEP1	HMF_fusions	HMF_fusions			Other																												
RANBP1	gene	RANBP1	HMF_fusions	HMF_fusions			Other																												
RANBP2	gene	RANBP2	HMF_fusions	HMF_fusions			Other																												
RBM14	gene	RBM14	HMF_fusions	HMF_fusions			Other																												
RGS22	gene	RGS22	HMF_fusions	HMF_fusions			Other																												
RNF130	gene	RNF130	HMF_fusions	HMF_fusions			Other																												
SDC4	gene	SDC4	HMF_fusions	HMF_fusions			Other																												
SEC16A	gene	SEC16A	HMF_fusions	HMF_fusions			Other																												
SEC16A1	gene	SEC16A1	HMF_fusions	HMF_fusions			Other																												
SEC31A	gene	SEC31A	HMF_fusions	HMF_fusions			Other																												
SEPT8	gene	SEPT8	HMF_fusions	HMF_fusions			Other																												
SET	gene	SET	HMF_fusions	HMF_fusions			Other																												
SFPQ	gene	SFPQ	HMF_fusions	HMF_fusions			Other																												
SLC22A1	gene	SLC22A1	HMF_fusions	HMF_fusions			Other																												
SLC26A6	gene	SLC26A6	HMF_fusions	HMF_fusions			Other																												
SLC34A2	gene	SLC34A2	HMF_fusions	HMF_fusions			Other																												
SLC45A3	gene	SLC45A3	HMF_fusions	HMF_fusions			Other																												
SND1	gene	SND1	HMF_fusions	HMF_fusions			Other																												
SPTBN1	gene	SPTBN1	HMF_fusions	HMF_fusions			Other																												
SQSTM1	gene	SQSTM1	HMF_fusions	HMF_fusions			Other																												
SRGAP3	gene	SRGAP3	HMF_fusions	HMF_fusions			Other																												
SS18	gene	SS18	HMF_fusions	HMF_fusions			Other																												
SS18L1	gene	SS18L1	HMF_fusions	HMF_fusions			Other																												
SSBP2	gene	SSBP2	HMF_fusions	HMF_fusions			Other																												
SSH2	gene	SSH2	HMF_fusions	HMF_fusions			Other																												
STIL	gene	STIL	HMF_fusions	HMF_fusions			Other																												
STRN	gene	STRN	HMF_fusions	HMF_fusions			Other																												
SUSD1	gene	SUSD1	HMF_fusions	HMF_fusions			Other																												
TADA2A	gene	TADA2A	HMF_fusions	HMF_fusions			Other																												
TAF15	gene	TAF15	HMF_fusions	HMF_fusions			Other																												
TCEA1	gene	TCEA1	HMF_fusions	HMF_fusions			Other																												
TCF12	gene	TCF12	HMF_fusions	HMF_fusions			Other																												
TCF3	gene	TCF3	HMF_fusions	HMF_fusions			Other																												
TECTA	gene	TECTA	HMF_fusions	HMF_fusions			Other																												
TEL	gene	TEL	HMF_fusions	HMF_fusions			Other																												
TFG	gene	TFG	HMF_fusions	HMF_fusions			Other																												
THRAP3	gene	THRAP3	HMF_fusions	HMF_fusions			Other																												
TMPRSS2	gene	TMPRSS2	HMF_fusions	HMF_fusions			Other																												
TNKS2	gene	TNKS2	HMF_fusions	HMF_fusions			Other																												
TP53	gene	TP53	HMF_fusions	HMF_fusions			Other																												
TP53BP1	gene	TP53BP1	HMF_fusions	HMF_fusions			Other																												
TPM3	gene	TPM3	HMF_fusions	HMF_fusions			Other																												
TPM4	gene	TPM4	HMF_fusions	HMF_fusions			Other																												
TPR	gene	TPR	HMF_fusions	HMF_fusions			Other																												
TRA	gene	TRA	HMF_fusions	HMF_fusions			Other																												
TRB	gene	TRB	HMF_fusions	HMF_fusions			Other																												
TRIM24	gene	TRIM24	HMF_fusions	HMF_fusions			Other																												
TRIM27	gene	TRIM27	HMF_fusions	HMF_fusions			Other																												
TRIM33	gene	TRIM33	HMF_fusions	HMF_fusions			Other																												
UBE2L3	gene	UBE2L3	HMF_fusions	HMF_fusions			Other																												
VCL	gene	VCL	HMF_fusions	HMF_fusions			Other																												
VTI1A	gene	VTI1A	HMF_fusions	HMF_fusions			Other																												
WDR48	gene	WDR48	HMF_fusions	HMF_fusions			Other																												
WWTR1	gene	WWTR1	HMF_fusions	HMF_fusions			Other																												
YWHAE	gene	YWHAE	HMF_fusions	HMF_fusions			Other																												
ZC3H7B	gene	ZC3H7B	HMF_fusions	HMF_fusions			Other																												
ZCCHC8	gene	ZCCHC8	HMF_fusions	HMF_fusions			Other																												
ZKSCAN1	gene	ZKSCAN1	HMF_fusions	HMF_fusions			Other																												
ZNF198	gene	ZNF198	HMF_fusions	HMF_fusions			Other																												
ZNF700	gene	ZNF700	HMF_fusions	HMF_fusions			Other																												
ZSCAN30	gene	ZSCAN30	HMF_fusions	HMF_fusions			Other																												
